CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_01;Q_OXY;OXY_03;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
NED2013022_60;MFD_SETNO60;44.2052;-66.701;384002;25;09-jul-13;07:06:58;32.6843;10.0557;5.24745;1.83111973109244;1;NaN;9;NaN;9;NaN;9;0.155;1;2.985;1;0.4905;1;3.99;1;0;6.09;0.75
NED2013022_60;MFD_SETNO60;44.2052;-66.701;384001;50;09-jul-13;07:06:58;33.1213;8.4642;4.91167;0.304819474789916;1;NaN;9;NaN;9;NaN;9;0.18;1;8.735;1;0.7565;1;6.52;1;0;11.55;1.34
NED2013022_60;MFD_SETNO60;44.2052;-66.701;384000;100;09-jul-13;07:06:58;33.2978;8.0379;4.70578;0.193976029411765;1;NaN;9;NaN;9;NaN;9;0.13;1;9.56;1;0.815;1;6.8;1;0;11.73;1.41
NED2013022_60;MFD_SETNO60;44.2052;-66.701;383999;179;09-jul-13;07:06:58;33.7754;7.8866;4.19085;0.0314499642857143;1;33.7923469543457;1;5.042;1;NaN;9;0.05;1;14.14;1;0.987;1;10.59;1;0;14.33;1.34
NED2013022_62;MFD_SETNO62;44.5003;-66.386;384007;5;09-jul-13;12:05:34;31.9196;10.1655;5.58526;1.63837028571429;1;NaN;9;6.568;1;NaN;9;0.23;1;4.01;1;0.489;1;3.555;1;0;8.20;1.13
NED2013022_62;MFD_SETNO62;44.5003;-66.386;384006;26;09-jul-13;12:05:34;32.4743;8.4507;5.06969;0.371325542016807;1;NaN;9;NaN;9;NaN;9;0.24;1;8.11;1;0.726;1;5.5;1;0;11.17;1.47
NED2013022_62;MFD_SETNO62;44.5003;-66.386;384005;50;09-jul-13;12:05:34;32.926;8.1264;4.85949;0.18289168487395;1;NaN;9;NaN;9;NaN;9;0.175;1;9.605;1;0.81;1;7.01;1;0;11.86;1.37
NED2013022_62;MFD_SETNO62;44.5003;-66.386;384004;179;09-jul-13;12:05:34;33.6279;8.0404;4.31831;0.0720482394957983;1;33.6417999267578;1;5.1355;1;NaN;9;0.1;1;13.09;1;0.955;1;9.66;1;0;13.71;1.36
NED2013022_63;MFD_SETNO63;44.5217;-66.2807;384011;5;09-jul-13;14:14:26;32.4292;11.2155;5.75046;4.38504988235294;1;NaN;9;6.856;7;NaN;9;0.115;1;1.16;1;0.4025;1;3.875;1;256;2.88;0.30
NED2013022_63;MFD_SETNO63;44.5217;-66.2807;384010;26;09-jul-13;14:14:26;32.7822;9.2912;5.13368;0.493253331932773;1;NaN;9;NaN;9;NaN;9;0.255;1;6.395;1;0.657;1;5.455;1;0;9.73;1.17
NED2013022_63;MFD_SETNO63;44.5217;-66.2807;384009;51;09-jul-13;14:14:26;32.9761;9.1573;4.99216;0.343614680672269;1;NaN;9;NaN;9;NaN;9;0.225;1;6.9;1;0.694;1;5.67;1;0;9.94;1.22
NED2013022_63;MFD_SETNO63;44.5217;-66.2807;384008;150;09-jul-13;14:14:26;33.3628;8.1179;4.59229;0.138554306722689;1;33.3803520202637;1;5.4205;1;NaN;9;0.125;1;11.135;1;0.8955;1;8.33;1;0;12.43;1.34
NED2013022_64;MFD_SETNO64;44.7873;-66.4808;384015;5;09-jul-13;16:44:40;31.4828;12.898;6.07339;2.60211751260504;1;NaN;9;7.099;7;NaN;9;0.06;1;0.395;1;0.321;1;2.33;1;256;1.23;0.17
NED2013022_64;MFD_SETNO64;44.7873;-66.4808;384014;26;09-jul-13;16:44:40;32.572;9.6232;5.10118;0.526506365546219;1;NaN;9;NaN;9;NaN;9;0.28;1;6.775;1;0.683;1;5.505;1;0;9.92;1.23
NED2013022_64;MFD_SETNO64;44.7873;-66.4808;384013;50;09-jul-13;16:44:40;32.8309;8.7263;5.00338;0.238313407563025;1;NaN;9;NaN;9;NaN;9;0.19;1;8.425;1;0.7515;1;6.59;1;0;11.21;1.28
NED2013022_64;MFD_SETNO64;44.7873;-66.4808;384012;162;09-jul-13;16:44:40;33.2195;8.077;4.73224;0.121927789915966;1;33.2322807312012;1;5.579;1;NaN;9;0.09;1;10.395;1;0.8495;1;7.925;1;0;12.24;1.31
NED2013022_65;MFD_SETNO65;44.7573;-66.6317;384019;5;09-jul-13;19:05:30;30.1145;12.9176;5.81563;2.79486695798319;1;NaN;9;6.772;1;NaN;9;0.205;1;3.45;1;0.5565;1;4.71;1;0;6.20;0.73
NED2013022_65;MFD_SETNO65;44.7573;-66.6317;384018;25;09-jul-13;19:05:30;32.1206;9.0298;5.40093;0.515422021008404;1;NaN;9;NaN;9;NaN;9;0.28;1;6.155;1;0.7145;1;4.65;1;0;8.61;1.32
NED2013022_65;MFD_SETNO65;44.7573;-66.6317;384017;51;09-jul-13;19:05:30;32.3267;8.2496;5.16436;0.20506037394958;1;NaN;9;NaN;9;NaN;9;0.19;1;8.005;1;0.805;1;6.165;1;0;9.94;1.30
NED2013022_65;MFD_SETNO65;44.7573;-66.6317;384016;114;09-jul-13;19:05:30;33.0727;7.724;4.73842;0.149638651260504;1;33.0813446044922;1;5.563;1;NaN;9;0.09;1;10.935;1;0.966;1;8.79;1;0;11.32;1.24
NED2013022_66;MFD_SETNO66;45.072;-66.3432;384022;4;09-jul-13;22:21:06;29.1438;12.1233;5.40822;0.895300525210084;1;NaN;9;6.459;7;NaN;9;0.275;1;4.19;1;0.5645;1;5.43;1;256;7.42;0.77
NED2013022_66;MFD_SETNO66;45.072;-66.3432;384021;24;09-jul-13;22:21:06;31.6946;9.6219;5.3738;0.399036403361345;1;NaN;9;NaN;9;NaN;9;0.295;1;5.485;1;0.7365;1;4.295;1;0;7.45;1.28
NED2013022_66;MFD_SETNO66;45.072;-66.3432;384020;48;09-jul-13;22:21:06;31.8291;9.3514;5.36441;0.483462283613445;1;31.8399429321289;1;6.2765;1;NaN;9;0.31;1;5.325;1;0.768;1;4.48;1;0;6.93;1.19
NED2013022_67;MFD_SETNO67;45.092;-66.191;384026;5;10-jul-13;00:11:40;31.0317;11.0403;5.53879;1.0385486092437;1;NaN;9;6.518;1;NaN;9;0.265;1;4.405;1;0.587;1;4.685;1;0;7.50;0.94
NED2013022_67;MFD_SETNO67;45.092;-66.191;384025;25;10-jul-13;00:11:40;31.757;10.1683;5.40929;0.608804357142857;1;NaN;9;NaN;9;NaN;9;0.285;1;5.01;1;0.6365;1;4.34;1;0;7.87;1.15
NED2013022_67;MFD_SETNO67;45.092;-66.191;384024;50;10-jul-13;00:11:40;32.1209;8.8791;5.25188;0.555086325630252;1;NaN;9;NaN;9;NaN;9;0.32;1;6.02;1;0.757;1;5.57;1;0;7.95;1.08
NED2013022_67;MFD_SETNO67;45.092;-66.191;384023;70;10-jul-13;00:11:40;32.2611;8.5582;5.18839;0.53718031512605;1;32.2625770568848;1;6.098;1;NaN;9;0.32;1;6.63;1;0.7865;1;6;1;0;8.43;1.10
NED2013022_68;MFD_SETNO68;45.1112;-66.0655;384030;5;10-jul-13;02:11:34;31.8634;10.3891;5.59709;1.21760871428571;1;NaN;9;6.554;1;NaN;9;0.28;1;4.06;1;0.5525;1;4.41;1;0;7.35;0.92
NED2013022_68;MFD_SETNO68;45.1112;-66.0655;384029;25;10-jul-13;02:11:34;32.1052;9.5153;5.35464;0.590898346638655;1;NaN;9;NaN;9;NaN;9;0.275;1;5.715;1;0.6415;1;4.66;1;0;8.91;1.23
NED2013022_68;MFD_SETNO68;45.1112;-66.0655;384028;50;10-jul-13;02:11:34;32.4312;8.4966;5.1416;0.53718031512605;1;NaN;9;NaN;9;NaN;9;0.27;1;6.405;1;0.717;1;5.365;1;0;8.93;1.19
NED2013022_68;MFD_SETNO68;45.1112;-66.0655;384027;78;10-jul-13;02:11:34;32.4348;8.4756;5.13561;0.447650262605042;1;32.4451866149902;1;5.964;1;NaN;9;0.26;1;6.69;1;0.7355;1;5.31;1;0;9.10;1.26
NED2013022_69;MFD_SETNO69;45.1515;-65.7928;384034;5;10-jul-13;04:11:25;32.0306;10.5613;5.54285;1.14598467226891;1;NaN;9;6.523;1;NaN;9;0.28;1;4.08;1;0.54;1;4.055;1;0;7.56;1.01
NED2013022_69;MFD_SETNO69;45.1515;-65.7928;384033;25;10-jul-13;04:11:25;32.0096;9.955;5.48373;0.859488504201681;1;NaN;9;NaN;9;NaN;9;0.29;1;4.24;1;0.567;1;4.13;1;0;7.48;1.03
NED2013022_69;MFD_SETNO69;45.1515;-65.7928;384032;50;10-jul-13;04:11:25;32.1714;9.1065;5.3076;0.437831609243698;1;NaN;9;NaN;9;NaN;9;0.32;1;5.57;1;0.628;1;4.91;1;0;8.87;1.13
NED2013022_69;MFD_SETNO69;45.1515;-65.7928;384031;75;10-jul-13;04:11:25;32.207;8.989;5.2983;0.41012074789916;1;32.2258758544922;1;6.235;1;NaN;9;0.325;1;5.865;1;0.6455;1;5.105;1;0;9.09;1.15
NED2013022_70;MFD_SETNO70;45.057;-65.88;384038;5;10-jul-13;06:28:34;32.1728;9.8704;5.43711;1.57572892436975;1;NaN;9;6.559;7;NaN;9;0.285;1;3.955;1;0.5295;1;4.535;1;256;7.47;0.87
NED2013022_70;MFD_SETNO70;45.057;-65.88;384037;25;10-jul-13;06:28:34;32.2808;8.8425;5.25289;0.382409886554622;1;NaN;9;NaN;9;NaN;9;0.32;1;5.695;1;0.681;1;4.985;1;0;8.36;1.14
NED2013022_70;MFD_SETNO70;45.057;-65.88;384036;51;10-jul-13;06:28:34;32.3256;8.6678;5.21679;0.465556273109244;1;NaN;9;NaN;9;NaN;9;0.315;1;6.235;1;0.6885;1;5.445;1;0;9.06;1.15
NED2013022_70;MFD_SETNO70;45.057;-65.88;384035;91;10-jul-13;06:28:34;32.4773;8.485;5.10358;0.465556273109244;1;32.4930152893066;1;6.01;1;NaN;9;0.24;1;7.195;1;0.7115;1;5.86;1;0;10.11;1.23
NED2013022_71;MFD_SETNO71;44.9142;-65.769;384042;5;10-jul-13;08:20:26;31.9876;12.5915;5.79263;1.27132674579832;1;NaN;9;6.778;1;NaN;9;0.08;1;0.71;1;0.2265;1;1.385;1;0;3.13;0.51
NED2013022_71;MFD_SETNO71;44.9142;-65.769;384041;25;10-jul-13;08:20:26;32.449;9.1658;5.22841;1.0922666407563;1;NaN;9;NaN;9;NaN;9;0.29;1;6.185;1;0.6405;1;4.58;1;0;9.66;1.35
NED2013022_71;MFD_SETNO71;44.9142;-65.769;384040;52;10-jul-13;08:20:26;32.4598;8.9673;5.20665;1.14598467226891;1;NaN;9;NaN;9;NaN;9;0.285;1;6.38;1;0.6445;1;4.715;1;0;9.90;1.35
NED2013022_71;MFD_SETNO71;44.9142;-65.769;384039;80;10-jul-13;08:20:26;32.4634;8.9198;5.1962;1.0206425987395;1;32.4755706787109;1;6.093;1;NaN;9;0.275;1;6.42;1;0.6735;1;4.745;1;0;9.53;1.35
NED2013022_72;MFD_SETNO72;44.9885;-65.5883;384046;5;10-jul-13;14:05:22;32.2769;10.5119;5.5847;2.79486695798319;1;NaN;9;6.687;7;NaN;9;0.19;1;2.07;1;0.42;1;2.335;1;256;4.93;0.89
NED2013022_72;MFD_SETNO72;44.9885;-65.5883;384045;25;10-jul-13;14:05:22;32.336;9.4444;5.33337;1.23551472478992;1;NaN;9;NaN;9;NaN;9;0.29;1;5.01;1;0.586;1;3.955;1;0;8.55;1.27
NED2013022_72;MFD_SETNO72;44.9885;-65.5883;384044;50;10-jul-13;14:05:22;32.3417;9.3479;5.31946;1.16389068277311;1;NaN;9;NaN;9;NaN;9;0.305;1;5.38;1;0.5945;1;4.35;1;0;9.05;1.24
NED2013022_72;MFD_SETNO72;44.9885;-65.5883;384043;91;10-jul-13;14:05:22;32.3324;9.3407;5.29439;1.18179669327731;1;32.3537178039551;1;6.264;1;NaN;9;0.305;1;5.3;1;0.6245;1;4.285;1;0;8.49;1.24
NED2013022_73;MFD_SETNO73;45.1442;-65.2552;384049;5;10-jul-13;16:44:42;32.0774;9.9803;5.40349;0.504337676470588;1;NaN;9;6.34;1;NaN;9;0.31;1;4.79;1;0.64;1;4.39;1;0;7.48;1.09
NED2013022_73;MFD_SETNO73;45.1442;-65.2552;384048;25;10-jul-13;16:44:42;32.0902;9.8959;5.38574;0.404578575630252;1;NaN;9;NaN;9;NaN;9;0.31;1;4.875;1;0.6215;1;4.41;1;0;7.84;1.11
NED2013022_73;MFD_SETNO73;45.1442;-65.2552;384047;61;10-jul-13;16:44:42;32.0919;9.8913;5.38888;0.45445812605042;1;32.1086921691895;1;6.3235;1;NaN;9;0.31;1;4.67;1;0.634;1;4.435;1;0;7.37;1.05
NED2013022_74;MFD_SETNO74;45.2922;-64.943;384052;5;10-jul-13;19:43:14;31.3687;11.5649;5.33878;0.841582493697479;1;NaN;9;6.306;1;NaN;9;0.235;1;4.155;1;0.5825;1;2.955;1;0;7.13;1.41
NED2013022_74;MFD_SETNO74;45.2922;-64.943;384051;26;10-jul-13;19:43:14;31.4551;11.1867;5.37482;0.841582493697479;1;NaN;9;NaN;9;NaN;9;0.25;1;4.14;1;0.6115;1;3.09;1;0;6.77;1.34
NED2013022_74;MFD_SETNO74;45.2922;-64.943;384050;50;10-jul-13;19:43:14;31.5073;11.0772;5.38491;0.805770472689076;1;31.5131282806396;1;6.2955;1;NaN;9;0.24;1;4.08;1;0.6165;1;3.14;1;0;6.62;1.30
NED2013022_75;MFD_SETNO75;45.3008;-65.084;384055;5;10-jul-13;20:55:05;31.3111;11.3267;5.43488;0.716240420168067;1;NaN;9;3.1855;7;NaN;9;0.2;1;3.7;1;0.5785;1;2.74;1;256;6.40;1.35
NED2013022_75;MFD_SETNO75;45.3008;-65.084;384054;25;10-jul-13;20:55:05;31.3315;11.2491;5.43635;0.841582493697479;1;NaN;9;NaN;9;NaN;9;0.21;1;3.74;1;0.5885;1;2.755;1;0;6.36;1.36
NED2013022_75;MFD_SETNO75;45.3008;-65.084;384053;45;10-jul-13;20:55:05;31.3366;11.2359;5.43164;0.769958451680672;1;31.3497695922852;1;6.3965;1;NaN;9;0.21;1;3.78;1;0.5575;1;2.74;1;0;6.78;1.38
NED2013022_76;MFD_SETNO76;45.338;-65.411;384058;5;10-jul-13;23:29:24;31.0518;11.6091;5.45517;0.877394514705882;1;NaN;9;6.417;1;NaN;9;0.215;1;3.67;1;0.5845;1;3.095;1;0;6.28;1.19
NED2013022_76;MFD_SETNO76;45.338;-65.411;384057;24;10-jul-13;23:29:24;31.1337;11.2692;5.46274;0.949018556722689;1;NaN;9;NaN;9;NaN;9;0.225;1;3.71;1;0.6015;1;3.015;1;0;6.17;1.23
NED2013022_76;MFD_SETNO76;45.338;-65.411;384056;42;10-jul-13;23:29:24;31.1432;11.2394;5.44661;0.787864462184874;1;31.157262802124;1;6.3955;1;NaN;9;0.235;1;3.785;1;0.6105;1;3.035;1;0;6.20;1.25
NED2013022_77;MFD_SETNO77;45.2025;-65.6422;384061;5;11-jul-13;02:08:36;31.2178;11.2089;5.41708;0.734146430672269;1;NaN;9;6.392;1;NaN;9;0.23;1;4.205;1;0.5915;1;3.335;1;0;7.11;1.26
NED2013022_77;MFD_SETNO77;45.2025;-65.6422;384060;26;11-jul-13;02:08:36;31.8196;10.2533;5.40094;0.680428399159664;1;NaN;9;NaN;9;NaN;9;0.275;1;4.71;1;0.638;1;3.82;1;0;7.38;1.23
NED2013022_77;MFD_SETNO77;45.2025;-65.6422;384059;64;11-jul-13;02:08:36;31.8518;10.1709;5.40022;0.662522388655462;1;31.8676433563232;1;6.342;1;NaN;9;0.285;1;4.55;1;0.63;1;3.78;1;0;7.22;1.20
NED2013022_78;MFD_SETNO78;44.6308;-65.9627;384065;5;11-jul-13;06:47:45;32.4699;11.2111;5.29948;1.52201089285714;1;NaN;9;6.269;1;NaN;9;0.22;1;3.96;1;0.5485;1;5.16;1;0;7.22;0.77
NED2013022_78;MFD_SETNO78;44.6308;-65.9627;384064;25;11-jul-13;06:47:45;32.6095;10.2508;5.20718;0.931112546218487;1;NaN;9;NaN;9;NaN;9;0.245;1;5.095;1;0.5995;1;5.605;1;0;8.50;0.91
NED2013022_78;MFD_SETNO78;44.6308;-65.9627;384063;50;11-jul-13;06:47:45;32.649;10.2016;5.15994;0.823676483193277;1;NaN;9;NaN;9;NaN;9;0.25;1;5.165;1;0.6085;1;5.595;1;0;8.49;0.92
NED2013022_78;MFD_SETNO78;44.6308;-65.9627;384062;75;11-jul-13;06:47:45;32.6653;10.1191;5.14256;0.787864462184874;1;32.6743812561035;1;6.0875;1;NaN;9;0.255;1;5.425;1;0.6055;1;5.76;1;0;8.96;0.94
NED2013022_79;MFD_SETNO79;44.545;-66.1237;384069;5;11-jul-13;08:22:29;32.5405;10.7301;5.29472;1.41457482983193;1;NaN;9;6.216;1;NaN;9;0.235;1;4.355;1;0.583;1;5.145;1;0;7.47;0.85
NED2013022_79;MFD_SETNO79;44.545;-66.1237;384068;25;11-jul-13;08:22:29;32.6544;10.1151;5.3134;1.21760871428571;1;NaN;9;NaN;9;NaN;9;0.24;1;4.74;1;0.569;1;5.205;1;0;8.33;0.91
NED2013022_79;MFD_SETNO79;44.545;-66.1237;384067;50;11-jul-13;08:22:29;32.7557;9.8137;5.14358;0.626710367647059;1;NaN;9;NaN;9;NaN;9;0.26;1;6.14;1;0.6185;1;5.85;1;0;9.93;1.05
NED2013022_79;MFD_SETNO79;44.545;-66.1237;384066;92;11-jul-13;08:22:29;32.8255;9.5531;5.05121;0.501368294117647;1;32.8401222229004;1;5.7785;1;NaN;9;0.26;1;6.76;1;0.662;1;6.29;1;0;10.21;1.07
NED2013022_81;MFD_SETNO81;43.9588;-66.4328;384073;5;11-jul-13;14:06:41;32.297;10.2599;5.48805;1.41457482983193;1;NaN;9;6.466;1;NaN;9;0.31;1;3.17;1;0.502;1;4.36;1;0;6.31;0.73
NED2013022_81;MFD_SETNO81;43.9588;-66.4328;384072;25;11-jul-13;14:06:41;32.4673;9.7856;5.30986;0.537180315126051;1;NaN;9;NaN;9;NaN;9;0.36;1;4.445;1;0.541;1;4.91;1;0;8.22;0.91
NED2013022_81;MFD_SETNO81;43.9588;-66.4328;384071;50;11-jul-13;14:06:41;32.5843;9.4766;5.21616;0.379607422689076;1;NaN;9;NaN;9;NaN;9;0.37;1;5.335;1;0.591;1;5.46;1;0;9.03;0.98
NED2013022_81;MFD_SETNO81;43.9588;-66.4328;384070;75;11-jul-13;14:06:41;32.5842;9.4815;5.20529;0.340214199579832;1;32.5965309143066;1;6.1295;1;NaN;9;0.37;1;5.62;1;0.5925;1;5.375;1;0;9.49;1.05
NED2013022_82;MFD_SETNO82;43.5892;-66.5542;384077;5;11-jul-13;18:15:26;32.4669;11.8066;5.63959;1.46829286134454;1;NaN;9;6.648;7;NaN;9;0.095;1;0;1;0.353;1;2.98;1;256;0.00;0.00
NED2013022_82;MFD_SETNO82;43.5892;-66.5542;384076;25;11-jul-13;18:15:26;32.475;11.4472;5.59168;1.28923275630252;1;NaN;9;NaN;9;NaN;9;0.14;1;0.375;1;0.823;1;3.275;1;0;0.46;0.11
NED2013022_82;MFD_SETNO82;43.5892;-66.5542;384075;50;11-jul-13;18:15:26;32.6037;10.3861;5.48848;0.665060672268907;1;NaN;9;NaN;9;NaN;9;0.315;1;2.72;1;0.5705;1;4.08;1;0;4.77;0.67
NED2013022_82;MFD_SETNO82;43.5892;-66.5542;384074;104;11-jul-13;18:15:26;33.2078;7.8879;4.79726;0.0997591008403361;1;33.2216949462891;1;5.6345;1;NaN;9;0.255;1;9.28;1;1.0125;1;6.93;1;0;9.17;1.34
NED2013022_84;MFD_SETNO84;43.404;-66.5475;384081;5;11-jul-13;22:17:06;32.5113;11.835;5.55805;1.30713876680672;1;NaN;9;6.538;1;NaN;9;0.22;1;1.71;1;0.443;1;3.75;1;0;3.86;0.46
NED2013022_84;MFD_SETNO84;43.404;-66.5475;384080;25;11-jul-13;22:17:06;32.6769;9.5744;5.34964;0.598554605042017;1;NaN;9;NaN;9;NaN;9;0.39;1;4.19;1;0.602;1;4.475;1;0;6.96;0.94
NED2013022_84;MFD_SETNO84;43.404;-66.5475;384079;50;11-jul-13;22:17:06;33.1288;8.8945;4.98792;0.188433857142857;1;NaN;9;NaN;9;NaN;9;0.27;1;7.515;1;0.7285;1;5.8;1;0;10.32;1.30
NED2013022_84;MFD_SETNO84;43.404;-66.5475;384078;97;11-jul-13;22:17:06;33.2877;8.7635;4.84377;0.110843445378151;1;33.3013153076172;1;5.715;1;NaN;9;0.28;1;8.04;1;0.804;1;6.1;1;0;10.00;1.32
NED2013022_85;MFD_SETNO85;43.067;-65.5325;384085;5;12-jul-13;04:05:02;32.2193;9.3351;6.02624;2.18453328151261;1;NaN;9;7.077;7;NaN;9;0.085;1;0.18;1;0.473;1;3.715;1;256;0.38;0.05
NED2013022_85;MFD_SETNO85;43.067;-65.5325;384084;25;12-jul-13;04:05:02;32.2022;8.7808;5.99357;1.1101726512605;1;NaN;9;NaN;9;NaN;9;0.195;1;2.54;1;0.6085;1;4.235;1;0;4.17;0.60
NED2013022_85;MFD_SETNO85;43.067;-65.5325;384083;51;12-jul-13;04:05:02;32.2225;5.4057;5.63357;0.159099819327731;1;NaN;9;NaN;9;NaN;9;0.29;1;6.045;1;0.794;1;5.62;1;0;7.61;1.08
NED2013022_85;MFD_SETNO85;43.067;-65.5325;384082;121;12-jul-13;04:05:02;32.5766;5.2984;5.2518;0.0943498928571429;1;32.5889739990234;1;6.2225;1;NaN;9;0.25;1;7.735;1;0.8415;1;6.955;1;0;9.19;1.11
NED2013022_86;MFD_SETNO86;42.8685;-65.4332;384089;5;12-jul-13;06:33:10;32.4136;9.9689;5.92155;2.74667959663866;1;NaN;9;7.051;7;NaN;9;0.1;1;0.18;1;0.4225;1;4.15;1;256;0.43;0.04
NED2013022_86;MFD_SETNO86;42.8685;-65.4332;384088;26;12-jul-13;06:33:10;32.3709;7.2532;5.4263;0.680428399159664;1;NaN;9;NaN;9;NaN;9;0.305;1;3.46;1;0.628;1;4.535;1;0;5.51;0.76
NED2013022_86;MFD_SETNO86;42.8685;-65.4332;384087;50;12-jul-13;06:33:10;32.3299;4.4886;5.55756;0.120249863445378;1;NaN;9;NaN;9;NaN;9;0.26;1;5.895;1;0.7885;1;5.4;1;0;7.48;1.09
NED2013022_86;MFD_SETNO86;42.8685;-65.4332;384086;137;12-jul-13;06:33:10;33.1069;6.1094;4.73561;0.0203499768907563;1;33.1228;1;5.591;1;NaN;9;0.115;1;10.285;1;0.959;1;9.5;1;0;10.72;1.08
NED2013022_88;MFD_SETNO88;42.9287;-65.288;384094;4;12-jul-13;08:25:13;31.9829;13.943;5.34885;0.64461637815126;1;NaN;9;6.336;1;NaN;9;0.045;1;0;1;0.3065;1;2.79;1;0;0.00;0.00
NED2013022_88;MFD_SETNO88;42.9287;-65.288;384093;25;12-jul-13;08:25:13;32.2789;9.2859;5.63651;1.97568181512605;1;NaN;9;6.832;7;NaN;9;0.065;1;0;1;0.4155;1;3.155;1;256;0.00;0.00
NED2013022_88;MFD_SETNO88;42.9287;-65.288;384092;50;12-jul-13;08:25:13;32.3122;5.9403;5.53369;0.382409886554622;1;NaN;9;6.552;7;NaN;9;0.23;1;4.9;1;0.741;1;4.575;1;256;6.61;1.07
NED2013022_88;MFD_SETNO88;42.9287;-65.288;384091;102;12-jul-13;08:25:13;33.0644;5.9813;4.81571;0.0295999663865546;1;NaN;9;NaN;9;NaN;9;0.085;1;9.735;1;0.9425;1;8.935;1;0;10.33;1.09
NED2013022_88;MFD_SETNO88;42.9287;-65.288;384090;161;12-jul-13;08:25:13;33.2918;6.4686;4.52283;0.0332999621848739;1;33.3034019470215;1;5.3815;1;NaN;9;0.11;1;10.815;1;0.9905;1;10.32;1;0;10.92;1.05
NED2013022_89;MFD_SETNO89;42.5468;-64.693;384098;5;12-jul-13;13:37:45;31.6431;15.6068;5.08687;0.349156852941176;1;NaN;9;6.016;1;NaN;9;0.07;1;0;1;0.3135;1;2.075;1;0;0.00;0.00
NED2013022_89;MFD_SETNO89;42.5468;-64.693;384097;25;12-jul-13;13:37:45;32.061;6.9033;5.69419;1.16389068277311;1;NaN;9;NaN;9;NaN;9;0.1;1;0.605;1;0.496;1;2.63;1;0;1.22;0.23
NED2013022_89;MFD_SETNO89;42.5468;-64.693;384096;52;12-jul-13;13:37:45;32.5474;5.3669;5.45107;0.471084642857143;1;NaN;9;NaN;9;NaN;9;0.14;1;6.765;1;0.756;1;5.44;1;0;8.95;1.24
NED2013022_89;MFD_SETNO89;42.5468;-64.693;384095;130;12-jul-13;13:37:45;35.0537;9.9519;3.20206;0.0129499852941177;1;35.0715141296387;1;3.858;1;NaN;9;0.1;1;20.03;1;1.3095;1;10.29;1;0;15.30;1.95
NED2013022_90;MFD_SETNO90;42.774;-64.4037;384102;5;12-jul-13;16:16:53;31.193;16.4563;4.97574;0.415662920168067;1;NaN;9;5.88;1;NaN;9;0.04;1;0;1;0.2505;1;1.465;1;0;0.00;0.00
NED2013022_90;MFD_SETNO90;42.774;-64.4037;384101;26;12-jul-13;16:16:53;31.6417;7.0605;6.41881;1.1101726512605;1;NaN;9;NaN;9;NaN;9;0.065;1;0;1;0.392;1;1.695;1;0;0.00;0.00
NED2013022_90;MFD_SETNO90;42.774;-64.4037;384100;50;12-jul-13;16:16:53;32.1941;3.9152;5.88865;1.12807866176471;1;NaN;9;NaN;9;NaN;9;0.16;1;2.19;1;0.607;1;2.85;1;0;3.61;0.77
NED2013022_90;MFD_SETNO90;42.774;-64.4037;384099;112;12-jul-13;16:16:53;34.2152;8.1562;3.98148;0.022199974789916;1;34.232967376709;1;4.722;1;NaN;9;0.115;1;15.3;1;1.093;1;8.795;1;0;14.00;1.74
NED2013022_92;MFD_SETNO92;42.815;-64.243;384106;4;12-jul-13;18:51:39;30.7443;16.7167;5.00096;0.338072508403361;1;NaN;9;6.006;7;NaN;9;0.06;1;0;1;0.253;1;0.65;1;256;0.00;0.00
NED2013022_92;MFD_SETNO92;42.815;-64.243;384105;24;12-jul-13;18:51:39;31.4362;9.1337;6.17543;0.877394514705882;1;NaN;9;NaN;9;NaN;9;0.06;1;0;1;0.3835;1;1.165;1;0;0.00;0.00
NED2013022_92;MFD_SETNO92;42.815;-64.243;384104;51;12-jul-13;18:51:39;32.211;3.296;5.94866;0.310361647058824;1;NaN;9;NaN;9;NaN;9;0.26;1;5.08;1;0.803;1;3.8;1;0;6.33;1.34
NED2013022_92;MFD_SETNO92;42.815;-64.243;384103;123;12-jul-13;18:51:39;34.2735;8.5317;4.02959;0.0240499726890756;1;34.2849006652832;1;4.781;1;NaN;9;0.115;1;14.275;1;1.0625;1;8.425;1;0;13.44;1.69
NED2013022_93;MFD_SETNO93;42.6863;-64.1868;384110;5;12-jul-13;22:44:59;30.7819;17.3041;4.91651;0.426747264705883;1;NaN;9;5.916;1;NaN;9;0.055;1;0;1;0.267;1;0.775;1;0;0.00;0.00
