"mission","method","event","key_value","original_flag","updated_flag","comment"
"18HU14004","NO2NO3_Tech_F",217,"14004_217_396851",7,1,"other nutrients show low values"
"18HU14004","NO2NO3_Tech_F",217,"14004_217_396852",7,1,"other nutrients show similar values"
"18HU14004","Salinity_CTD",225,"14004_225_396892",7,1,"valid profile"
"18HU14004","Temp_CTD_1968",225,"14004_225_396892",7,1,"valid profile"
"18HU14004","Salinity_CTD",225,"14004_225_396893",7,1,"valid profile"
"18HU14004","Temp_CTD_1968",225,"14004_225_396893",7,1,"valid profile"
"18HU13037","Salinity_Sal_PSS",13,"13037_013_398751",7,1,"constant profile"
"18HU13037","Salinity_Sal_PSS",17,"13037_017_398759",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",17,"13037_017_398768",7,1,"valid ctd btl diff"
"18HU13037","Salinity_CTD",19,"13037_019_398775",7,1,"valid profile"
"18HU13037","Temp_CTD_1968",19,"13037_019_398776",7,1,"valid profile"
"18HU13037","Salinity_Sal_PSS",19,"13037_019_398779",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",34,"13037_034_398806",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",37,"13037_037_398817",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",39,"13037_039_398829",7,1,"large ctd btl diff (CTD looks erroneous)"
"18HU13037","NO2NO3_Tech_F",50,"13037_050_398891",7,1,"spike mimicked in other profiles"
"18HU13037","Salinity_CTD",50,"13037_050_398892",7,1,"large diff ctd btl (CTD looks erroneous)"
"18HU13037","NO2NO3_Tech_F",50,"13037_050_398889",7,1,"spike mimicked in other profiles"
"18HU13037","Salinity_CTD",50,"13037_050_398890",7,1,"large diff ctd btl (CTD looks erroneous)"
"18HU13037","Temp_CTD_1968",50,"13037_050_398890",7,1,"valid profile"
"18HU13037","NO2NO3_Tech_F",50,"13037_050_398890",7,1,"spike mimicked in other profiles"
"18HU13037","Temp_CTD_1968",50,"13037_050_398891",7,1,"valid profile"
"18HU13037","NO2NO3_Tech_F",51,"13037_051_398908",7,1,"spike mimicked in other profiles"
"18HU13037","NO2NO3_Tech_F",51,"13037_051_398909",7,1,"spike mimicked in other profiles"
"18HU13037","PO4_Tech_F",92,"13037_092_399024",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",92,"13037_092_399024",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","PO4_Tech_F",92,"13037_092_399025",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",92,"13037_092_399025",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","Salinity_Sal_PSS",100,"13037_100_399062",7,1,"valid ctd btl diff"
"18HU13037","PO4_Tech_F",104,"13037_104_399076",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",104,"13037_104_399076",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","PO4_Tech_F",104,"13037_104_399077",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",104,"13037_104_399077",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","PO4_Tech_F",108,"13037_108_399085",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",108,"13037_108_399085",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","PO4_Tech_F",108,"13037_108_399086",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",108,"13037_108_399086",7,1,"duplicated nutrients, impossibel to distinguish which one is more accurrate (out of multiple values at similar depths)"
"18HU13037","Salinity_CTD",124,"13037_124_399160",7,1,"choppy / clumped profile"
"18HU13037","Temp_CTD_1968",124,"13037_124_399160",7,1,"valid profile"
"18HU13037","Temp_CTD_1968",124,"13037_124_399161",7,1,"valid profile"
"18HU13037","Salinity_CTD",124,"13037_124_399162",7,1,"choppy / clumped profile"
"18HU13037","Salinity_CTD",149,"13037_149_399238",7,1,"choppy / clumped profile"
"18HU13037","Temp_CTD_1968",149,"13037_149_399238",7,1,"valid profile"
"18HU13037","Temp_CTD_1968",149,"13037_149_399239",7,1,"valid profile"
"18HU13037","Salinity_CTD",152,"13037_152_399240",7,1,"valid ctd btl diff"
"18HU13037","Temp_CTD_1968",152,"13037_152_399251",7,1,"valid profile"
"18HU13037","Salinity_CTD",154,"13037_154_399252",7,1,"valid ctd btl diff"
"18HU13037","Salinity_CTD",154,"13037_154_399253",7,1,"valid ctd btl diff"
"18HU13037","Temp_CTD_1968",154,"13037_154_399253",7,1,"valid profile"
"18HU13037","Salinity_Sal_PSS",166,"13037_166_399323",7,1,"valid ctd btl diff"
"18HU13037","PO4_Tech_F",172,"13037_172_399346",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",172,"13037_172_399346",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","PO4_Tech_F",172,"13037_172_399347",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",172,"13037_172_399347",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","Salinity_Sal_PSS",174,"13037_174_399355",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",176,"13037_176_399361",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",180,"13037_180_399374",7,1,"valid ctd btl diff"
"18HU13037","Salinity_Sal_PSS",182,"13037_182_399375",7,1,"valid ctd btl diff"
"18HU13037","PO4_Tech_F",182,"13037_182_399375",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",182,"13037_182_399375",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","PO4_Tech_F",182,"13037_182_399376",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",182,"13037_182_399376",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","PO4_Tech_F",210,"13037_210_399543",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","Salinity_Sal_PSS",210,"13037_210_399537",7,1,"valid ctd btl diff"
"18HU13037","PO4_Tech_F",210,"13037_210_399542",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",210,"13037_210_399542",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",210,"13037_210_399543",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","Temp_CTD_1968",232,"13037_232_399644",7,1,"valid profile"
"18HU13037","Salinity_CTD",232,"13037_232_399643",7,1,"valid profile"
"18HU13037","Temp_CTD_1968",232,"13037_232_399643",7,1,"valid profile"
"18HU13037","Salinity_CTD",232,"13037_232_399645",7,1,"valid profile"
"18HU13037","Salinity_Sal_PSS",239,"13037_239_399668",7,1,"valid ctd btl diff"
"18HU13037","PO4_Tech_F",241,"13037_241_399679",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",241,"13037_241_399679",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","PO4_Tech_F",241,"13037_241_399680",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","NO2NO3_Tech_F",241,"13037_241_399680",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate (between multiple values at similar depths)"
"18HU13037","Temp_CTD_1968",243,"13037_243_399686",7,1,"valid profile"
"18HU13037","Salinity_CTD",243,"13037_243_399687",7,1,"valid profile"
"18HU13037","Salinity_CTD",243,"13037_243_399688",7,1,"valid profile"
"18HU13037","Temp_CTD_1968",243,"13037_243_399688",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391987",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391988",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391989",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391991",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391993",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391995",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391996",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391998",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_391999",7,1,"valid profile"
"18HU13008","Salinity_CTD",5,"13008_005_392000",7,1,"valid profile"
"18HU13008","Salinity_CTD",24,"13008_024_392073",7,1,"valid ctd btl diff"
"18HU13008","Salinity_CTD",24,"13008_024_392074",7,1,"valid ctd btl diff"
"18HU13008","Salinity_Sal_PSS",46,"13008_046_392163",7,1,"valid ctd btl diff"
"18HU13008","Salinity_Sal_PSS",46,"13008_046_392165",7,1,"valid ctd btl diff"
"18HU13008","O2_Winkler_Auto",46,"13008_046_392174",7,1,"Winkler precedence over CTD oxy"
"18HU13008","Salinity_Sal_PSS",46,"13008_046_392176",7,1,"valid ctd btl diff"
"18HU13008","O2_Winkler_Auto",91,"13008_091_392305",7,1,"Winkler precedence over CTD oxy"
"18HU13008","Salinity_Sal_PSS",91,"13008_091_392307",7,1,"valid ctd btl diff"
"18HU13008","Salinity_Sal_PSS",91,"13008_091_392320",7,1,"valid ctd btl diff"
"18HU13008","O2_Winkler_Auto",119,"13008_119_392388",7,1,"Winkler precedenc eover CTD oxy"
"18HU13008","O2_Winkler_Auto",147,"13008_147_392500",7,1,"Winkler precedenc eover CTD oxy"
"18HU13008","Salinity_CTD",181,"13008_181_392701",7,1,"valid profile"
"18HU13008","Salinity_CTD",181,"13008_181_392702",7,1,"valid profile"
"18HU13008","Salinity_CTD",196,"13008_196_392772",7,1,"choppy clumped profile, unsure which point is more accurate (multipole points at same depth)"
"18HU13008","Salinity_CTD",196,"13008_196_392771",7,1,"choppy clumped profile, unsure which point is more accurate (multipole points at same depth)"
"18HU13008","Salinity_CTD",200,"13008_200_392775",7,1,"choppy clumped profile, unsure which point is more accurate (multipole points at same depth)"
"18HU13008","Salinity_CTD",200,"13008_200_392773",7,1,"choppy clumped profile, unsure which point is more accurate (multipole points at same depth)"
"18HU13008","Salinity_CTD",200,"13008_200_392781",7,1,"choppy clumped profile, unsure which point is more accurate (multipole points at same depth)"
"18HU13008","Salinity_CTD",200,"13008_200_392782",7,1,"choppy clumped profile, unsure which point is more accurate (multipole points at same depth)"
"18HU13008","SiO4_Tech_F",211,"13008_211_392857",7,1,"valid profile"
"18HU13008","SiO4_Tech_F",229,"13008_229_393000",7,1,"valid profile"
"18HU13008","Salinity_Sal_PSS",235,"13008_235_393039",7,1,"valid ctd btl diff"
"18HU13004","Salinity_Sal_PSS",22,"13004_22_389541",7,1,"valid ctd btl diff"
"18HU13004","Salinity_Sal_PSS",114,"13004_114_389927",7,1,"valid ctd btl diff"
"18HU13004","Salinity_CTD",120,"13004_120_389976",7,1,"valid ctd btl diff"
"18HU13004","Temp_CTD_1968",120,"13004_120_389976",7,1,"valid profile"
"18HU13004","Salinity_CTD",120,"13004_120_389975",7,1,"valid ctd btl diff"
"18HU13004","Temp_CTD_1968",120,"13004_120_389975",7,1,"valid profile"
"18HU13004","PO4_Tech_F",120,"13004_120_389976",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","NO2NO3_Tech_F",120,"13004_120_389976",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","PO4_Tech_F",120,"13004_120_389975",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","NO2NO3_Tech_F",120,"13004_120_389975",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","Salinity_CTD",182,"13004_182_390269",7,1,"valid ctd btl diff"
"18HU13004","Temp_CTD_1968",182,"13004_182_390269",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390270",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390270",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390271",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390271",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390272",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390272",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390273",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390273",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390274",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390274",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390275",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390275",7,1,"valid profile"
"18HU13004","Salinity_CTD",182,"13004_182_390276",7,1,"choppy/clumped profile"
"18HU13004","Temp_CTD_1968",182,"13004_182_390276",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390299",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390300",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390300",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390293",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390293",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390294",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390294",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390295",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390295",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390296",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390296",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390297",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390298",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",184,"13004_184_390298",7,1,"valid profile"
"18HU13004","Salinity_CTD",184,"13004_184_390299",7,1,"valid profile"
"18HU13004","Salinity_CTD",218,"13004_218_390487",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",218,"13004_218_390487",7,1,"valid profile"
"18HU13004","PO4_Tech_F",218,"13004_218_390487",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","NO2NO3_Tech_F",218,"13004_218_390487",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","Salinity_CTD",218,"13004_218_390488",7,1,"valid profile"
"18HU13004","Temp_CTD_1968",218,"13004_218_390488",7,1,"valid profile"
"18HU13004","PO4_Tech_F",218,"13004_218_390488",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18HU13004","NO2NO3_Tech_F",218,"13004_218_390488",7,1,"duplicated nutrients, impossible to distinguish which value is more accurate"
"18OL19001","Salinity_Sal_PSS",12,"19001_012_473018",7,3,"large diff between ctd and btl"
"18OL19001","Salinity_Sal_PSS",28,"19001_028_473107",7,3,"large diff between ctd and btl"
"18OL19001","Salinity_CTD",52,"19001_052_473262",7,1,"choppy/clumped profile"
"18OL19001","Salinity_CTD",52,"19001_052_473263",7,1,"choppy/clumped profile"
"18OL19001","Salinity_CTD",52,"19001_052_473264",7,1,"choppy/clumped profile"
"18OL19001","NO2NO3_Tech_F",62,"19001_062_473329",7,1,"spike mimicked in other profiles"
"18OL19001","Salinity_Sal_PSS",64,"19001_064_473342",7,3,"large diff between ctd and btl"
"18OL19001","Salinity_Sal_PSS",65,"19001_065_473351",7,1,"valid ctd btl diff"
"18OL19001","NO2NO3_Tech_F",66,"19001_066_473361",7,1,"spike mimicked in other profiles"
"18OL19001","NO2NO3_Tech_F",66,"19001_066_473360",7,1,"spike mimicked in other profiles"
"18OL19001","NO2NO3_Tech_F",67,"19001_067_473373",7,1,"spike mimicked in other profiles"
"18OL19001","NO2NO3_Tech_F",96,"19001_096_473556",2,1,"spike mimicked in other profiles"
"18OL19001","NO2NO3_Tech_F",67,"19001_067_473374",7,1,"spike mimicked in other profiles"
"18OL19001","Salinity_CTD",94,"19001_094_473537",7,1,"valid ctd btl diff"
"18OL19001","Temp_CTD_1968",94,"19001_094_473537",7,1,"choppy/clumped profile"
"18OL19001","pH_CTD_nocal",94,"19001_094_473537",7,3,"no calibration"
"18OL19001","Salinity_CTD",94,"19001_094_473538",7,1,"valid ctd btl diff"
"18OL19001","Temp_CTD_1968",94,"19001_094_473538",7,1,"choppy/clumped profile"
"18OL19001","pH_CTD_nocal",94,"19001_094_473538",7,3,"no calibration"
"18OL19001","Salinity_Sal_PSS",94,"19001_094_473521",7,1,"valid ctd btl diff"
"18OL19001","NO2NO3_Tech_F",96,"19001_096_473555",7,1,"valid point compared to spike"
"18OL19001","Salinity_CTD",96,"19001_096_473556",7,1,"choppy/clumped profile"
"18OL19001","NO2NO3_Tech_F",98,"19001_098_473580",2,1,"spike mimicked in other profiles"
"18OL19001","Salinity_Sal_PSS",96,"19001_096_473556",7,1,"valid ctd btl diff"
"18OL19001","O2_Winkler_Auto",96,"19001_096_473556",7,1,"Winkler precedence over CTD oxy"
"18OL19001","Salinity_CTD",96,"19001_096_473558",7,1,"choppy/clumped profile"
"18OL19001","NO2NO3_Tech_F",96,"19001_096_473559",7,1,"valid point compared to spike"
"18OL19001","NO2NO3_Tech_F",98,"19001_098_473579",7,1,"valid point compared to spike"
"18OL19001","NO2NO3_Tech_F",98,"19001_098_473581",7,1,"valid point compared to spike"
"18OL19001","Salinity_CTD",102,"19001_102_473616",7,1,"choppy/clumped profile"
"18OL19001","Salinity_CTD",102,"19001_102_473618",7,1,"choppy/clumped profile"
"18OL19001","Salinity_Sal_PSS",105,"19001_105_473640",7,1,"valid ctd btl diff"
"18OL19001","Salinity_CTD",108,"19001_108_473659",7,1,"choppy/clumped profile"
"18OL19001","Salinity_CTD",108,"19001_108_473661",7,1,"choppy/clumped profile"
"18OL19001","NO2NO3_Tech_F",119,"19001_119_473740",7,3,"doubtful value"
"18OL19001","NO2NO3_Tech_F",119,"19001_119_473738",7,3,"doubtful value"
"18OL19001","Salinity_Sal_PSS",119,"19001_119_473726",7,1,"valid ctd btl diff"
"18OL19001","NO2NO3_Tech_F",119,"19001_119_473736",7,3,"doubtful value, spikey profile"
"18OL19001","Salinity_Sal_PSS",121,"19001_121_473753",7,4,"constant profile"
"18OL19001","Salinity_Sal_PSS",123,"19001_123_473754",7,3,"large difference between ctd and btl"
"18OL19001","O2_Winkler_Auto",123,"19001_123_473754",7,1,"Winkler precedence over CTD oxy"
"18OL19001","Salinity_CTD",131,"19001_131_473816",7,1,"valid ctd btl diff"
